industry_type,production_scale,energy_source_type,energy_use_per_unit,water_consumption,material_input_tons,waste_generated_tons,recycled_percentage,hazardous_waste_tons,CO2_emissions_tons,NOx_emissions,wastewater_emission_index,recycling_rate,byproduct_reuse_index,energy_recovery_rate,cost_savings_from_recycling,production_cost_index,region,distance_to_industrial_area,population_density,eco_industrial_park_member,sustainability_certified,Symbiosis_Score_Percentage,Symbiosis_Potential
Food Processing,356.67482750561174,Mixed,7.0454899490763125,8067.322758290176,620.2461660531033,14.692725833416922,67.54302394643742,58.454727793662116,361.61189189080335,35.2816595223888,0.5223833054267352,0.5607822078106882,0.4945022169856232,0.20395408328001646,23768.9081507404,0.601296033493689,South,44.78604138155273,7337.434692254004,0,0,34.571484104428464,Low
Food Processing,325.9261966476132,Renewable,1.7704429894078064,1485.6128473813537,591.8085383476584,152.2551008124852,52.265472069854695,73.44084080754803,296.8961320099158,13.426387162279772,0.4307611583617351,0.762083828229264,0.6068186147407741,0.8243876012796884,8323.967049853196,0.7311199757820219,North,63.45098867846875,7079.994032334533,0,1,57.213485395829075,Medium
Electronics,116.19514210450336,Mixed,7.475330227401102,3127.7706352207883,55.543926083219766,182.17895561021885,17.98922900041117,72.9497987876006,76.58667012958847,11.944635220891128,0.6481158442846954,0.5537826436363616,0.10903177819817343,0.5288121307970269,35984.753132824124,0.3936989753925413,North,53.35185319045309,451.47488597312463,0,0,20.64102864768953,Low
Cement,334.56331894284904,Non-renewable,5.421504605580242,14379.355971028901,431.8515596911993,23.431529600557152,34.71139614775653,59.1156677262982,545.0993118923313,11.145669538122743,0.36429075467357896,0.3724694721676241,0.6845719353654125,0.4198476498985827,10788.04338666629,0.8522646218901713,Central,42.11183376683405,6063.3064893986575,0,1,40.15616612207831,Medium
Food Processing,373.9768950379214,Renewable,1.3807352396561783,13407.001774980254,154.48961178353477,217.76121791218037,93.61720758974552,15.825954307305832,663.6504891484383,6.221686677095643,0.23055064907036682,0.12725804985852404,0.5391824878825339,0.5918483056343407,9206.60994074239,0.6861796785300213,East,8.99490401943165,5312.632471516151,0,1,45.05531152899972,Medium
Paper,272.19505361479554,Non-renewable,5.509797065555681,9957.989108036229,699.6702729340076,72.96654609679649,91.66075389193448,67.46986565400044,257.80589876514154,23.470453733945867,0.46980856288290107,0.7069240665613198,0.5232013761364571,0.6214583416750603,10668.65132617247,0.4625722389480644,Central,52.13321653108374,6188.37831685113,0,0,52.541342121575795,Medium
Food Processing,381.08011402818073,Renewable,7.819733579013293,7164.846662093192,703.6894121468049,207.1344288621105,37.241386300721516,16.302082735285097,792.3371190319602,7.144437292201295,0.5609564994971462,0.8340243351459395,0.31284100228812356,0.08850495288541471,36945.624700358334,0.3739522248828354,North,14.118887763072905,4057.119147408193,0,0,18.83636574230311,Low
Food Processing,344.5884427878008,Mixed,1.4886045823024023,10298.538746980745,363.75935562031856,294.65965631039745,94.68522836084419,59.43190512787456,79.16421468023685,17.27293081171649,0.14260005382969043,0.9230580833181476,0.5853407895415191,0.9499034000345443,28708.17487272027,0.3898353384877142,South,34.32188720978957,7932.757903896705,1,0,67.1828112845545,Medium
Food Processing,293.4308854370903,Mixed,4.882813968460605,9469.849191862115,383.29671383831044,208.87623166588608,81.87185161723647,54.84824532358995,536.1967567753263,18.708396064098128,0.5567186257331653,0.8839398926944114,0.07474360066859718,0.37752761912402794,31206.66299063045,0.7695977561376649,West,51.07082519147357,542.0067459455129,0,1,46.409196237618374,Medium
Automobile,264.69927574775943,Mixed,6.234560448315607,8744.007706266875,277.46220455339534,265.5419506124645,61.93155745174165,60.71110801123573,369.61785133034937,1.309435851679991,0.31925670524789684,0.7676761179499239,0.10823029745358964,0.10538838221890656,16327.381611001603,0.6528660319877748,Central,63.01386203682563,2028.0983739496846,1,1,58.31361129222962,Medium
Automobile,191.54357351743056,Mixed,6.67181010689672,1358.0675420213565,587.4547242200233,284.7185594892049,13.410592722185807,42.61485445710526,368.34948286319155,1.1638875529351287,0.3924518848685079,0.6291247390211554,0.7104830784915573,0.8170908572979637,36548.72656736133,0.52845497443091,North,55.43352370527233,3293.0586983941976,1,1,50.74718889548183,Medium
Cement,130.97198247769765,Mixed,3.896792257245571,9675.63785459185,318.99602226984433,148.59155926393308,86.62298051076226,51.098094579937566,376.9635805061614,21.048401205894756,0.27931812906328124,0.7533141312475745,0.33970220828056746,0.943716811291081,31997.50218889681,0.49974050771212797,West,54.37961526626105,3708.2679442124845,0,0,47.59805177740939,Medium
Chemical,273.5852552609731,Mixed,2.429165914177701,11649.340646281942,250.84435589197534,212.1858689288135,57.38148873746718,76.26560643474042,221.77178356511416,27.993371923050724,0.9314103277930599,0.4388753415668611,0.3622703680620354,0.7847226582944812,30522.699775278208,0.8134548026403181,West,13.625292315666185,7386.665741056246,0,0,25.771753090180315,Low
Food Processing,181.79569715779823,Mixed,1.2963959514066867,14914.183992360846,374.1732946283812,256.33092979897333,83.82047285223541,8.087087533937192,578.1390053191412,37.71462805007598,0.6833362812802138,0.5852985933117515,0.2375466829308066,0.8166942408738611,38895.730779572164,0.8248575142688768,North,28.998026125583856,4568.034039802619,0,1,52.38016548685274,Medium
Pharmaceutical,357.2603736088465,Renewable,5.058083099680573,660.6390126174903,118.61563879059405,110.1996292979439,80.92647519198809,24.7077819825296,582.829690346321,7.575211724199726,0.2624603114006834,0.3638298282252666,0.45105862288993886,0.6133416027975058,15915.479570147249,0.6487572230515758,East,5.3471572674951435,551.8657650590723,1,0,46.33912807286167,Medium
Chemical,397.8678199547611,Non-renewable,4.170377491873276,11087.515073004812,609.9524034831529,82.11220838531649,80.80552829209232,48.90856104787059,240.26974588254507,4.578722972725261,0.6450313345519502,0.34403829348234444,0.09679408827017028,0.8800930203988395,25216.998578243485,0.6147264393990218,North,58.11919766776424,3381.3311147201625,0,0,33.56152155289119,Low
Cement,320.77688403698323,Mixed,7.641210766047977,8790.945081071717,59.44730095384022,284.2465789696099,69.34477816076694,77.12433041051915,671.5390394695911,2.557472323622462,0.8485724095820462,0.7310225959484303,0.32032690121400226,0.08216469655472078,36577.328561134214,0.7898688252459429,South,76.3017065427587,3448.625216478745,0,0,23.413343165931888,Low
Steel,108.95414249185623,Non-renewable,1.4242343540043685,6793.756553173872,533.3637961404454,219.2595326088013,34.77028678746413,7.645955813008092,267.13905604725744,17.723642525061535,0.40163020833276863,0.4585395040732055,0.5244115295999278,0.7400514766587809,32053.779841066196,0.7496011078766252,West,22.600610433967912,7730.829319814721,1,1,55.59943573484713,Medium
Chemical,172.3793905698042,Renewable,5.79776740412204,2349.767531284878,187.1483950661543,69.80622934586876,38.57362190828419,1.8039377224069142,585.572636709503,25.114321009770297,0.8299575091561823,0.24094513663792627,0.46906872940322325,0.653639205500668,23408.40041257337,0.5401951099966731,South,8.840343314660126,4873.737309964644,0,1,34.735083972041984,Low
Chemical,114.9150821650399,Mixed,1.1747635548404003,6431.734655205705,224.30303466080986,137.47960083945347,36.219883069528336,4.459967877626241,114.37981865941181,33.70185759167494,0.15441494433999237,0.23174434574767927,0.9497026788107303,0.09462647347160201,4896.120021647556,0.3496432108505142,Central,39.09446598678498,5158.078355039723,0,1,40.67015729664019,Medium
Plastic,288.16372729334904,Mixed,2.200039236973799,5638.469153298962,526.7239989800299,239.95327201365376,11.703909960268,4.192454916895905,151.58728138692163,27.464472850578687,0.822781364866168,0.8232551254129402,0.399888186905219,0.5395762210788314,26803.49070311558,0.7611000644176668,West,68.82246140395037,5763.373643759913,0,0,23.62865167409781,Low
Textile,324.8610766578511,Mixed,4.175052999459838,4891.033390191762,794.7075993371803,166.38358232094043,59.51835728325895,72.62526862219235,266.3206027164359,8.730251168456865,0.5402942426723664,0.6599844449264041,0.39829915332887794,0.5135543111820825,22009.111160978384,0.40122061736414627,East,45.05398723119882,6206.306662320561,1,1,63.45666170574759,Medium
Plastic,376.2159458818278,Mixed,4.1841070996200775,11097.754538172012,633.288116804413,196.73586895893726,69.40086198791279,57.700632634705975,483.22153878093195,18.73992947265302,0.2229744880099821,0.5414414660223043,0.5032235996730142,0.672380802569279,8998.857536415802,0.309826143887087,North,5.648617714828838,5153.398347579416,1,1,65.50287042220616,Medium
Paper,220.21515085183606,Renewable,5.799903800535508,10660.520058621825,219.379724167544,227.36161960329045,82.5786094496423,54.168509295702265,523.4989586733855,36.458680679191886,0.4071413845559114,0.41084486239672346,0.2212727992441068,0.11977827044825529,35525.6186870187,0.8059816051223945,Central,77.99323476117979,2050.1159388446968,0,0,24.626349511042292,Low
Automobile,368.4402078683022,Mixed,7.371491244074297,9040.791319223217,182.01856628085034,188.49271069864926,21.91406183753208,41.80582562094476,329.15781413463037,13.406271967856163,0.9879929924466168,0.43773565170841316,0.8386739806632421,0.7747509067955708,15043.446606152243,0.6469523072020312,South,66.63469297708285,7017.55813186108,0,0,24.443871046483874,Low
Automobile,360.9251708932248,Mixed,5.473225112404446,14110.639792753898,699.6746527007527,164.32339996704775,56.25556766302815,62.556209357772154,80.71453942620096,20.199849421131294,0.7835560166424261,0.10169167477544942,0.5650410099780037,0.17546309781035418,16724.235953657284,0.8349996213214552,Central,12.264338010017793,5910.534443202915,1,0,33.670071679841044,Low
Textile,181.50262936492754,Renewable,7.674745684960562,5572.88857062239,383.1379609411282,226.13621389439317,10.680691957271543,12.451839420927264,311.43502863232493,38.36333071842602,0.5750863613851153,0.4594191303810584,0.22289687527948016,0.42679815211568534,27551.2588542636,0.5907528499185708,East,73.90022500727369,5986.589783756256,1,1,42.52944151454478,Medium
Electronics,358.0482001729827,Mixed,7.171309479145983,4035.1280967976036,152.78960212111662,219.6310954524992,18.082960055412006,31.355295183074993,557.2386624481381,29.520966220161057,0.11516391190452557,0.7659094195598737,0.7640974322349191,0.8431592067514724,20574.352197567157,0.8558886604268419,North,37.15368651120471,7973.142566031043,1,0,45.45070545469996,Medium
Electronics,200.21512060215247,Mixed,5.091498568715531,10010.598039926794,696.6585674914536,190.8123580540378,14.607998257509411,39.20034006114748,543.3764596816465,30.035745232846832,0.4178115829015002,0.39918783208579006,0.08089895402856792,0.5544784449459468,5392.680898607677,0.5123830487873182,Central,31.008043264845416,6459.706971933864,0,0,6.6225111462668815,Low
Cement,174.99816785928985,Renewable,6.836543656431791,3382.8038835923426,662.0692646856961,111.13787694766923,71.66563289131639,8.8327598141381,144.95320230024535,10.46719317432249,0.26305151401193727,0.3952231272889321,0.9343077805268845,0.3916318223792608,16722.781459498918,0.7347132014005757,South,37.96215978112068,6667.380944610195,1,0,53.06622875330021,Medium
Textile,287.7038908142058,Non-renewable,5.498043272265438,5067.652354159657,787.9297729228726,124.71456719908012,16.89006292959627,33.56109674700136,26.071496809794382,16.88057567305256,0.07100107950539025,0.06414492471735903,0.8286344012942342,0.0933820178412531,5589.7124816528585,0.4805919055570701,Central,67.09661263593388,7620.963022539236,0,1,22.27729711628109,Low
Chemical,185.08199292322593,Non-renewable,1.54990481646609,3756.73538108583,732.307765034513,291.2793719208087,70.89850343249715,25.32014234100963,607.3256614909711,3.7525154423205076,0.542204388719315,0.4620517363022617,0.5716755099806179,0.6550461654815495,9248.515318688485,0.30069819859678704,North,53.439414906369294,1378.8451988213722,0,0,28.695572518219397,Low
Electronics,281.6667994653261,Mixed,6.1839530628165695,1502.726731918268,688.8427539954063,38.15385002600012,31.218099874899586,2.846571663477011,102.9671697804901,24.457771748496082,0.8891856998408761,0.07280388765317017,0.1501660964813598,0.9378920887761055,2272.6286573172456,0.527846720729374,Central,6.621379287178748,4082.2735365289295,1,0,30.242028699786985,Low
Food Processing,275.14617775958226,Renewable,1.6643590888714235,12498.731753717264,89.43079835825236,84.20895058958642,84.60560165923985,10.938832218338819,84.23233229214269,4.59734149942852,0.6755998681741251,0.563314485207885,0.24374549596070427,0.8706167588825446,8889.897096417164,0.7426593078655432,South,76.69314094706134,4728.422784008143,0,0,42.1782928494757,Medium
Pharmaceutical,260.30045675150683,Mixed,5.158579463987987,4190.837872364087,128.31152712358852,150.25851896527902,79.1177490109242,61.122945853397745,22.106949130647504,33.51842849713521,0.24968038798051118,0.5061050434240826,0.3014916532822068,0.6955664698160852,14556.999451937714,0.39001450766790835,North,13.527162411308785,2768.3506879351694,1,0,55.708901282504065,Medium
Chemical,201.73430535449526,Mixed,5.918481441007602,7358.8987984738,476.7373957280921,251.83525741241684,91.41556848539851,1.4430327603715565,357.42903424640326,32.67487458728987,0.5735846069537891,0.8060076490315989,0.2669285641132499,0.14476357243035054,22452.300481827195,0.6028812199244358,East,60.15430023535738,6747.346082377143,0,0,40.5252328357023,Medium
Paper,255.51991092847257,Mixed,1.4656932574759867,1128.0714621875231,448.6094347113656,53.28432080026972,85.11977131393272,74.7402639277089,412.54584270263524,21.577401494331227,0.9432342833469689,0.5736025498331491,0.4977680094081011,0.26549608406035474,36932.53402494382,0.427392890910429,East,51.61864937339422,6146.873048836643,1,0,56.95455551191336,Medium
Food Processing,270.8753519953349,Mixed,2.615562577485722,10640.422260663325,393.4724108671516,86.70161234675992,89.33300062488952,6.913970595778993,517.3779559959007,6.076058311282673,0.7229150529229353,0.34108461978999366,0.9001043332404329,0.21816411750795833,22532.4209551981,0.34477447285146173,West,16.627187739831747,5822.887981163368,0,1,52.20676060567031,Medium
Food Processing,254.6198043185515,Mixed,7.409705625831549,5293.134533441217,347.5919940609382,24.4104742495955,82.99310370363116,63.939047536276654,250.92979575581697,1.5103698362091422,0.689473899406764,0.5146079084752226,0.44975532629102943,0.36991547623008075,28812.93457184498,0.6704711891665898,Central,15.317101936817872,7977.765630113701,1,1,70.95085504910331,High
Textile,222.2142248803845,Mixed,5.314201445630275,11298.682553523544,373.4078636482467,213.26565348499145,68.9374615522627,71.88932327547766,574.1312787816884,31.96999236793161,0.9681581662275163,0.6797357201749269,0.6454081113560649,0.2619655050123819,15591.729469619419,0.8711805733820419,South,69.88555230896598,2223.1747125854463,0,1,46.53997748897647,Medium
Cement,84.69345825480443,Mixed,2.7240021316737213,6479.844376784059,476.97345060109643,75.27178346530675,24.47202793066206,75.29084678803576,152.0788487774144,24.20554908693036,0.7988733111840248,0.1345674158693445,0.6697248853809409,0.2699955013745239,30561.97015555616,0.4864225312307503,Central,34.73620403296858,5936.566563068286,0,0,10.282516683261903,Low
